customer_id,tenure,city,zip_code,latitude,longitude,offer,phone_service,multiple_lines,internet_service,internet_type,gigabits_used,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,unlimited_data,contract,payment_method,monthly_charge,total_charges,total_revenue,gender,age,married,kidhome,teenhome,income,churn
164,67,870,92078,33.119028,-117.166036,1,1,1,1,2,22.0,0,0,1,1,1,1,1,2,0,105.65,6717.9,7909.83,0,45,1,1,0,24882.0,0
165,72,546,93436,34.601055,-120.382917,0,1,1,1,2,13.0,1,1,1,1,1,1,1,2,1,114.3,8058.55,9206.23,1,43,1,1,1,38179.0,1
166,3,754,95664,38.803731,-121.043799,5,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,0,19.75,58.85,132.74,0,41,0,1,1,52869.0,0
167,23,857,94133,37.802071,-122.411004,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,24.35,538.5,1642.96,1,22,1,0,1,64795.0,1
168,72,620,91345,34.266389,-118.459744,0,1,1,1,1,18.0,1,1,1,1,0,0,1,2,0,69.85,5102.35,7119.75,1,62,1,0,0,68682.0,0
169,7,554,90040,33.994524,-118.149953,5,0,0,1,0,47.0,1,1,1,0,1,1,1,0,1,-3.0,465.7,465.7,1,21,1,1,0,37368.0,0
170,8,405,90710,33.798266,-118.300237,5,1,0,1,1,57.0,0,0,0,0,1,0,1,0,0,54.4,475.1,487.58,1,49,1,1,1,52107.37719046251,1
171,66,857,94108,37.791998,-122.408653,1,0,0,1,0,23.0,0,0,0,1,1,1,0,2,0,50.55,3364.55,3474.55,1,33,1,0,1,72504.0,0
172,5,448,90301,33.956445,-118.358634,5,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,21.05,113.85,285.15,1,30,0,0,1,28320.0,1
173,49,554,90015,34.039224,-118.266293,0,1,1,1,2,11.0,0,1,1,0,1,1,1,0,0,103.7,5036.3,7208.47,1,38,0,0,1,76995.0,0
174,63,746,94060,37.22565,-122.297533,2,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,19.95,1234.8,3651.48,1,56,1,1,1,70844.0,0
175,12,40,95004,36.878364,-121.629781,4,0,0,1,1,14.0,0,0,0,1,0,0,1,0,2,29.3,355.9,355.9,0,70,1,0,1,39722.0,1
176,27,54,93603,36.64545,-118.924982,0,1,0,1,1,53.0,1,1,0,0,0,0,1,0,1,54.75,1510.3,2487.43,1,54,1,1,2,48767.0,1
177,35,733,93648,36.622237,-119.521126,0,1,0,1,1,20.0,1,1,1,0,0,0,1,0,0,60.55,1982.6,3550.95,0,57,0,0,0,89616.0,0
178,54,247,92328,36.27688,-117.033326,2,1,1,1,1,12.0,0,1,1,1,1,1,1,0,0,86.2,4524.05,4757.87,0,40,1,1,0,42403.0,0
179,1,493,91744,34.031441,-117.936436,0,1,1,1,2,2.0,0,0,0,0,1,1,1,0,0,95.45,95.45,101.04,1,56,0,1,0,8940.0,1
180,5,828,93656,36.452211,-119.94575,5,1,0,1,1,5.0,0,0,1,1,1,0,1,0,1,63.95,318.1,387.9,1,38,0,1,0,38513.0,0
181,19,857,94104,37.791222,-122.402241,0,1,0,1,1,6.0,0,1,0,1,0,1,0,1,0,65.35,1231.85,2085.86,1,61,0,1,2,35322.0,1
182,52,75,95916,39.657228,-121.37778,0,0,0,1,1,17.0,0,1,1,1,1,0,1,2,1,50.2,2554.0,2526.99,1,35,1,0,1,59292.0,0
183,72,354,95439,38.493888,-122.777141,0,0,0,1,1,22.0,1,1,1,1,1,1,1,2,0,63.8,4684.3,4684.3,0,61,1,0,0,68462.0,1
184,32,154,95010,36.977025,-121.952864,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,20.05,614.45,1081.84,1,50,0,1,1,50785.0,1
185,8,854,92109,32.787836,-117.232376,0,1,0,1,2,6.0,0,1,1,0,1,1,1,0,0,101.15,842.9,977.94,0,47,1,2,0,34916.0,0
186,41,192,91711,34.127621,-117.717863,2,1,1,1,1,30.0,0,0,1,0,0,1,0,1,2,65.0,2531.8,4211.35,1,35,0,0,0,65487.0,0
187,5,368,91207,34.182378,-118.262922,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,19.25,86.05,191.1,1,32,0,1,0,41728.0,0
188,11,359,90248,33.876482,-118.284077,0,0,0,1,1,17.0,1,0,0,1,0,0,0,1,1,36.05,402.6,502.6,0,54,0,1,1,33444.0,0
189,5,316,92028,33.362575,-117.299644,0,1,0,1,2,11.0,0,0,0,1,1,1,1,0,0,96.1,453.4,608.85,1,61,0,1,1,38452.0,0
190,16,857,94134,37.721052,-122.413573,4,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,19.05,326.65,990.81,0,62,0,0,0,81051.0,1
191,71,854,92126,32.886925,-117.152162,0,1,1,1,2,9.0,0,1,0,1,1,1,1,1,0,105.75,7382.85,7815.95,1,80,0,1,0,70091.0,0
192,11,883,92703,33.748635,-117.906125,0,0,0,1,1,59.0,0,1,1,1,0,0,1,1,1,40.4,422.6,422.6,0,23,0,0,0,82716.0,0
193,61,928,95369,37.521708,-120.426843,0,1,1,1,2,7.0,0,1,0,0,1,1,1,0,0,99.15,6010.05,9019.18,0,63,1,1,0,27244.0,0
194,71,243,93522,36.319181,-117.593053,0,1,0,1,0,6.0,1,1,1,1,1,1,1,1,0,84.8,6046.1,7683.36,0,50,1,1,0,39763.0,0
195,9,850,92404,34.183286,-117.221722,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,19.85,178.8,545.46,1,56,0,1,1,57954.0,0
196,6,356,95542,40.057784,-123.679461,0,1,0,1,1,8.0,1,0,0,0,0,0,1,0,0,49.45,314.6,549.56,0,63,0,1,0,48186.0,0
197,26,548,90807,33.830099,-118.182239,0,1,0,1,2,22.0,0,0,0,0,1,1,0,0,0,88.8,2274.35,3314.69,0,58,0,1,0,20518.0,0
198,6,1023,91784,34.141146,-117.655583,5,1,0,1,0,30.0,1,1,0,0,0,0,0,0,2,55.15,322.9,364.78,0,29,0,1,1,42473.0,0
199,11,289,95762,38.684437,-121.055634,0,1,0,1,2,15.0,0,0,1,0,0,1,1,0,0,84.8,888.75,1225.02,1,54,0,1,1,54414.0,0
200,1,893,95403,38.488431,-122.752839,0,1,0,1,2,73.0,0,0,0,0,1,0,0,0,0,80.55,80.55,124.22,1,25,1,0,1,61559.0,0
201,49,575,90265,34.074572,-118.831181,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,20.15,973.35,1111.53,0,31,1,0,0,90226.0,0
202,3,893,95401,38.460517,-122.790335,5,1,0,1,1,51.0,0,1,0,0,1,0,1,0,1,58.7,168.6,203.01,0,25,1,0,1,52107.37719046251,0
203,53,828,93656,36.452211,-119.94575,2,1,0,1,2,13.0,1,1,1,1,0,1,1,2,1,99.5,5424.25,7733.46,0,46,0,0,1,71855.0,0
204,23,714,93035,34.18454,-119.224666,0,1,0,1,2,27.0,1,0,0,1,1,1,1,0,0,99.85,2331.3,3204.15,1,28,1,0,0,51876.0,0
205,2,724,93591,34.598221,-117.79593,0,1,0,1,1,9.0,0,0,0,0,0,0,1,0,0,45.35,89.5,140.48,1,63,0,0,1,45903.0,0
206,1,228,91723,34.084747,-117.886844,0,1,0,1,1,9.0,1,0,0,0,0,0,1,0,1,48.55,48.55,59.9,1,37,0,0,0,81698.0,1
207,3,868,93954,36.125529,-120.864443,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,26.4,121.25,222.86,1,44,0,0,0,87679.0,1
208,68,724,93591,34.598221,-117.79593,0,1,1,1,0,24.0,0,1,0,0,1,1,1,0,0,100.2,6851.65,8302.09,0,74,1,0,1,49090.0,0
209,8,430,95546,41.163637,-123.704841,0,1,0,1,2,10.0,0,0,1,0,1,1,0,0,0,94.7,740.3,976.22,1,44,0,1,1,46344.0,1
210,70,548,90802,33.752524,-118.210737,1,1,1,1,2,26.0,0,0,1,0,1,1,0,1,0,97.65,6982.5,8228.7,0,21,1,0,0,52107.37719046251,0
211,39,846,95564,40.809636,-124.189977,3,1,1,1,2,75.0,0,0,1,0,1,1,1,1,0,100.0,3835.55,4509.86,1,62,1,0,1,38201.0,0
212,1,123,95527,40.854512,-123.450097,0,1,0,1,2,25.0,0,0,0,0,0,0,1,0,0,70.1,70.1,87.47,0,43,0,1,0,20425.0,0
213,3,357,92844,33.766476,-117.969795,0,1,0,1,2,7.0,0,1,0,1,1,1,1,0,0,97.9,315.3,405.84,0,40,0,1,0,34176.0,0
214,60,610,96121,40.181279,-120.392967,2,1,1,1,2,4.0,0,1,1,0,1,1,1,1,0,102.5,6157.6,7310.8,1,48,1,1,1,54348.0,0
215,5,24,96007,40.448632,-122.306657,5,1,0,1,2,10.0,0,0,0,0,0,0,1,0,0,69.95,330.15,415.55,0,55,1,0,1,61014.0,0
216,3,854,92122,32.85723,-117.209774,5,1,1,1,2,14.0,0,1,0,0,0,0,1,0,0,81.35,233.7,261.36,1,77,0,0,1,46772.0,0
217,55,854,92123,32.808814,-117.134694,0,1,1,1,0,13.0,1,1,0,1,0,0,0,1,1,66.05,3462.1,5513.47,0,41,1,0,0,91820.0,0
218,72,889,93453,35.303926,-120.256567,0,0,0,1,1,6.0,1,0,1,1,1,1,1,2,1,61.2,4390.25,4390.25,1,43,0,1,1,42033.0,0
219,72,703,92869,33.792791,-117.789749,1,1,0,1,1,9.0,1,1,1,1,1,0,0,2,0,74.4,5360.75,5880.19,1,69,1,1,0,41473.0,1
220,41,554,90033,34.050198,-118.210946,0,1,1,1,2,22.0,0,1,1,0,1,1,0,0,0,106.3,4443.45,5001.08,0,63,0,0,1,65569.0,0
221,60,863,95111,37.284265,-121.827673,2,0,0,1,1,25.0,1,1,1,0,0,0,1,2,0,39.6,2424.5,2386.04,1,38,0,1,0,23536.0,0
222,6,854,92109,32.787836,-117.232376,0,1,0,1,2,22.0,0,0,0,0,1,1,1,0,0,89.3,577.6,593.2,0,43,0,0,0,68487.0,1
223,46,450,95640,38.33788,-120.954202,0,1,1,1,2,48.0,0,1,1,1,1,1,1,2,1,108.9,4854.3,4946.3,0,29,1,0,1,49187.0,0
224,15,873,94404,37.556094,-122.272437,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,2,19.9,320.45,361.55,0,46,0,1,1,38232.0,0
225,58,854,92117,32.825086,-117.199424,0,1,1,1,2,28.0,0,0,1,1,1,1,0,0,1,102.1,5885.4,6188.98,0,33,1,1,0,38702.0,0
226,23,554,90034,34.030578,-118.399613,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,19.6,426.65,1209.57,1,60,1,1,1,39548.0,1
227,31,857,94130,37.820894,-122.369725,3,1,0,1,2,21.0,0,0,1,1,1,1,1,0,0,98.9,2911.3,4397.75,0,70,1,0,0,74293.0,0
228,11,887,95062,36.974575,-121.991149,4,1,0,1,0,6.0,0,0,0,0,0,0,1,0,0,45.9,521.9,664.35,1,54,1,0,1,48799.0,0
229,56,1081,92596,33.657433,-117.04254,0,1,1,1,2,16.0,0,1,1,1,1,0,1,2,0,99.9,5706.3,6676.78,0,80,0,0,1,64961.0,0
230,25,285,92021,32.832706,-116.873258,3,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,20.05,471.7,793.45,0,41,0,1,1,28087.0,0
231,68,916,91403,34.147149,-118.463365,1,0,0,1,1,28.0,1,1,1,1,1,1,0,2,1,-8.0,4539.6,4669.6,0,38,0,0,0,69267.0,1
232,40,672,92860,33.925833,-117.559639,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,19.65,830.25,1871.45,0,48,0,0,1,65685.0,0
233,36,994,95686,38.157794,-121.520223,0,1,1,1,2,22.0,0,0,0,0,0,1,1,0,0,84.9,3067.2,3954.96,1,46,0,1,0,28718.0,0
234,32,505,93532,34.659579,-118.584212,3,1,1,1,2,73.0,1,1,0,1,1,1,1,0,1,108.15,3432.9,4318.98,1,22,0,0,0,86111.0,1
235,71,731,90723,33.897122,-118.164432,1,1,1,1,1,59.0,1,1,1,1,1,1,1,2,0,86.85,6263.8,6981.61,1,28,1,1,0,14849.0,0
236,17,865,92675,33.521447,-117.602555,4,1,1,1,2,2.0,0,1,1,0,1,1,1,0,0,102.55,1742.5,1914.37,1,58,1,0,0,39228.0,0
237,18,215,95228,37.943954,-120.67108,4,1,0,1,2,19.0,0,0,1,1,0,0,1,0,0,78.2,1468.75,2040.97,1,55,1,0,0,81702.0,1
238,37,228,91724,34.08111,-117.853935,0,1,1,1,2,30.0,1,1,1,0,0,0,0,0,0,91.2,3382.3,3816.31,0,52,0,1,2,35322.0,0
239,2,210,95932,39.273096,-122.050763,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,19.35,46.35,135.03,1,42,0,0,1,58646.0,0
240,28,238,90630,33.818477,-118.038307,3,1,0,1,2,24.0,0,0,0,0,0,0,1,1,0,70.4,1992.2,2354.52,0,56,1,0,0,69109.0,0
241,9,840,95814,38.584505,-121.491956,5,0,0,1,0,19.0,1,1,1,0,0,0,1,1,1,39.55,373.0,373.0,1,34,0,1,0,25707.0,0
242,1,513,93534,34.727529,-118.153098,5,1,0,1,1,24.0,1,0,0,0,0,0,0,0,0,50.15,50.15,138.48,0,63,0,1,0,21255.0,0
243,65,703,92867,33.81859,-117.821288,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,20.4,1414.45,2939.35,1,59,1,0,0,51012.0,0
244,3,375,93926,36.52588,-121.396719,0,1,0,1,0,27.0,0,0,0,0,0,0,1,0,0,44.6,122.7,169.47,0,62,0,2,0,19510.0,0
245,1,554,90045,33.954017,-118.402447,5,0,0,1,1,8.0,0,0,0,0,1,0,1,0,0,34.7,34.7,34.7,0,31,0,0,1,67353.0,0
246,36,881,92173,32.555828,-117.040073,3,1,0,1,2,41.0,1,0,0,0,1,1,1,0,0,93.6,3366.05,4837.37,1,24,1,2,1,36026.0,1
247,23,681,94949,38.067204,-122.524004,0,1,1,1,0,69.0,0,0,0,1,1,0,1,0,0,90.6,1943.2,2828.34,1,21,0,0,0,18929.0,1
248,22,365,95020,37.03889,-121.528955,4,1,0,1,1,82.0,1,1,0,1,0,0,1,0,1,57.95,1271.8,2208.56,1,21,1,1,1,75330.0,0
249,72,685,91377,34.19225,-118.776874,0,1,1,1,2,18.0,1,1,1,1,1,1,1,2,1,112.1,7965.95,8275.39,0,56,1,0,1,65526.0,0
250,17,945,94080,37.654436,-122.426468,0,1,1,1,2,9.0,0,0,1,0,1,0,1,0,0,88.25,1460.65,1765.12,0,31,1,0,2,49681.0,1
251,3,1037,95385,37.609095,-121.263381,0,1,0,1,2,73.0,0,0,0,1,0,1,1,0,0,85.8,272.2,304.0,0,20,0,1,0,26646.0,1
252,58,863,95117,37.311088,-121.961786,2,1,0,1,0,21.0,1,1,1,0,0,0,1,1,1,60.3,3563.8,4562.56,1,31,1,0,1,70044.0,0
253,67,970,94089,37.421633,-122.009613,0,1,0,1,1,18.0,1,1,1,0,1,1,1,2,1,81.35,5398.6,8430.35,1,60,1,1,0,42207.0,0
254,34,664,92660,33.634626,-117.874882,0,1,0,1,2,12.0,0,1,1,0,1,1,1,1,0,99.85,3343.15,4533.15,1,72,0,0,1,52614.0,0
255,10,857,94133,37.802071,-122.411004,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,20.0,198.7,242.9,1,56,0,0,0,78939.0,0
256,69,951,94305,37.424342,-122.165641,1,1,1,1,1,28.0,1,0,1,1,1,1,1,2,1,85.35,5897.4,7171.83,0,42,0,0,1,64950.0,0
257,40,554,90041,34.137412,-118.207607,0,0,0,1,0,19.0,1,1,1,0,1,1,1,1,1,62.05,2511.55,2511.55,1,38,0,0,1,46998.0,1
258,20,1015,95380,37.474396,-120.875917,4,1,0,1,1,29.0,1,0,1,0,0,1,1,0,1,64.4,1398.6,1650.6,1,64,0,0,1,66426.0,0
259,46,77,90210,34.099891,-118.414338,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,19.4,967.85,3152.85,0,61,1,1,0,15287.0,1
260,2,829,92503,33.890046,-117.455583,0,1,0,1,2,41.0,1,0,0,0,0,0,1,0,0,74.4,139.4,158.98,0,28,1,0,0,102692.0,1
261,1,551,90720,33.79499,-118.065591,5,1,0,1,2,30.0,0,0,0,0,0,0,1,0,2,70.45,70.45,85.73,0,76,1,1,1,32474.0,0
262,72,351,93710,36.822715,-119.761826,0,1,1,1,2,7.0,1,0,1,0,1,1,1,2,1,105.0,7589.8,8063.56,0,44,1,0,0,16813.0,0
263,70,306,92025,33.081478,-117.033814,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,25.15,1790.15,1875.55,1,28,1,0,0,18589.0,0
264,2,359,90247,33.890853,-118.297967,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,19.3,44.4,144.22,0,34,0,1,1,50116.0,0
265,23,303,92024,33.054579,-117.25665,4,1,0,1,1,47.0,0,1,0,1,0,0,1,0,0,55.3,1284.2,1320.54,1,25,0,0,0,70116.0,0
266,36,840,95829,38.486502,-121.334051,3,1,1,1,2,12.0,0,0,0,0,1,1,1,0,0,95.4,3474.2,4935.08,1,58,1,1,1,31686.0,0
267,59,940,93665,36.959731,-120.653519,0,1,1,1,2,15.0,0,0,0,0,1,1,1,0,0,93.85,5574.75,6202.64,1,70,1,0,1,59304.0,1
268,67,707,95555,41.336354,-124.044354,1,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,20.5,1430.95,4600.72,1,24,0,0,1,59052.0,0
269,72,863,95118,37.255479,-121.889838,0,1,1,1,2,59.0,1,0,1,0,1,1,0,2,0,105.55,7542.25,8152.01,1,22,1,0,1,46998.0,1
270,37,290,91732,34.074492,-118.01462,0,1,1,1,2,59.0,0,1,1,0,1,1,1,0,0,101.9,3545.35,4434.83,0,22,0,1,0,23976.0,0
271,72,946,93962,36.624641,-121.647195,1,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,24.45,1709.1,3189.42,0,36,1,0,0,85072.0,1
272,72,77,90212,34.062095,-118.401508,1,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,19.7,1421.9,3435.74,1,23,1,1,1,33402.0,0
273,3,487,90631,33.940619,-117.9513,5,1,1,1,2,71.0,0,0,0,0,0,0,1,0,0,74.4,229.55,264.61,1,21,0,0,1,57906.0,1
274,54,1041,93277,36.303793,-119.375646,2,1,1,1,2,8.0,0,1,0,0,1,1,1,1,1,101.5,5373.1,7181.56,0,75,1,0,0,83829.0,1
275,60,857,94114,37.758085,-122.434801,0,1,1,1,2,16.0,0,1,1,0,1,0,1,0,0,95.75,5742.9,7856.1,1,59,1,0,0,14421.0,1
276,58,1072,90602,33.972119,-118.020188,2,1,1,1,2,18.0,1,1,1,0,1,1,1,1,1,110.65,6526.65,8727.75,0,35,1,0,0,18690.0,0
277,31,548,90822,33.778436,-118.118648,3,1,0,1,2,9.0,0,1,0,0,0,1,1,0,0,83.85,2674.15,3035.71,0,64,1,0,1,63381.0,0
278,3,957,95215,37.946282,-121.139499,0,1,1,1,1,29.0,0,0,0,0,1,0,0,0,0,60.25,170.5,300.8,0,62,0,0,1,72071.0,0
279,55,308,92332,34.9436,-115.287901,0,1,0,1,1,48.0,1,0,1,1,0,0,1,2,0,59.2,3175.85,3851.25,1,20,0,0,0,30507.0,0
280,1,556,95030,37.222842,-121.988727,5,1,0,1,1,30.0,0,0,0,0,0,0,1,0,1,44.4,44.4,70.93,0,58,0,1,1,46094.0,0
281,49,380,95949,39.099204,-121.137962,2,1,0,1,2,23.0,0,1,0,0,1,0,1,0,1,85.3,4297.95,4994.24,1,44,1,0,1,65685.0,0
282,8,854,92117,32.825086,-117.199424,0,0,0,1,1,16.0,0,0,0,0,0,0,1,0,2,25.5,215.2,215.2,1,40,0,1,0,16005.0,0
283,39,1041,93291,36.391777,-119.372842,0,1,1,1,2,13.0,0,0,1,0,1,1,1,2,0,99.75,4036.0,4427.17,0,72,0,0,0,71691.0,1
284,66,863,95112,37.343827,-121.883119,1,1,1,1,1,15.0,1,1,1,0,0,0,1,2,1,66.1,4428.45,6917.31,1,43,1,1,0,13724.0,0
285,15,351,93722,36.78979,-119.929894,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,20.55,295.95,815.4,0,23,1,0,0,75794.0,0
286,51,854,92117,32.825086,-117.199424,2,1,1,1,2,23.0,0,0,1,0,1,1,0,1,0,98.85,4947.55,7511.27,0,34,1,1,0,41124.0,1
287,9,928,95369,37.521708,-120.426843,0,1,0,1,1,12.0,0,0,0,1,0,0,1,2,2,49.2,447.9,511.89,1,74,0,0,0,68655.0,1
288,1,304,91316,34.150354,-118.518292,5,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,20.9,20.9,36.41,0,54,0,0,1,52157.0,1
289,25,68,90706,33.887676,-118.127289,3,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,0,19.5,516.3,605.8,1,29,0,0,0,35876.0,1
290,22,937,95370,37.982716,-120.343732,0,1,0,1,2,18.0,0,0,1,0,1,0,1,0,0,87.0,1850.65,2921.61,1,56,1,1,1,80982.0,0
291,15,422,92346,34.129677,-117.154277,0,1,1,1,1,28.0,0,0,0,0,0,0,1,0,0,49.0,749.25,925.5,1,40,0,0,0,78569.0,0
292,28,681,94949,38.067204,-122.524004,0,1,0,1,2,13.0,0,0,0,0,1,1,1,1,0,90.1,2598.95,3111.63,0,37,1,1,1,162397.0,0
293,3,987,92592,33.507255,-117.029473,0,1,0,1,2,10.0,0,0,0,0,1,1,1,0,1,90.7,237.65,253.82,1,47,0,1,0,69508.0,0
294,47,554,90071,34.052917,-118.255178,2,1,1,1,2,14.0,0,0,1,0,1,1,1,0,0,100.5,4707.1,6500.15,0,34,1,0,1,46374.0,0
295,67,548,90805,33.864622,-118.179626,1,1,1,1,1,41.0,1,0,1,1,1,1,1,2,2,85.25,5714.2,6296.46,0,21,0,1,0,29938.0,0
296,18,306,92027,33.141265,-116.967221,4,1,0,1,2,18.0,0,1,0,0,0,0,0,0,0,74.7,1294.6,1694.22,0,78,0,0,1,58330.0,0
297,62,418,96113,40.198234,-120.18089,2,1,0,1,0,15.0,0,1,1,1,0,0,1,2,1,60.15,3753.2,5842.6,1,47,1,1,2,64504.0,0
298,41,747,94954,38.235021,-122.557332,0,1,1,1,1,12.0,0,1,1,0,1,1,1,1,0,80.55,3263.9,3516.46,0,51,0,0,1,68352.0,1
299,44,623,93501,35.097323,-118.171288,2,1,1,1,1,22.0,0,0,0,0,0,0,1,0,1,50.15,2139.1,2949.58,0,64,0,1,0,26954.0,0
300,53,137,96014,41.388397,-122.794636,0,1,0,1,2,6.0,0,1,1,1,0,1,1,1,1,94.45,5042.75,6838.39,0,59,0,0,0,72298.0,1
301,48,95,94922,38.343282,-122.9755,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,20.05,1036.0,2622.88,1,44,1,0,0,84574.0,0
302,54,253,95316,37.524721,-120.757977,2,1,1,1,2,12.0,1,1,1,1,1,1,1,1,0,115.6,6431.05,8791.39,0,79,1,0,0,75507.0,0
303,48,1096,92397,34.358321,-117.618263,0,0,0,1,0,58.0,1,0,1,0,0,1,0,0,0,45.3,2145.0,2285.0,0,28,1,1,1,51479.0,0
304,24,630,93940,36.362741,-121.869685,3,1,1,1,2,6.0,0,1,0,0,1,1,1,0,0,99.65,2404.85,3021.17,1,39,0,1,0,28164.0,0
305,33,725,94301,37.444314,-122.149996,3,1,0,1,2,27.0,0,1,0,1,0,0,1,2,0,80.6,2651.1,3801.15,1,32,0,0,1,62010.0,1
306,66,456,95327,37.84771,-120.486589,0,1,1,1,1,21.0,1,1,0,1,1,1,1,2,0,85.25,5538.35,8366.45,1,58,1,1,1,45837.0,0
307,3,143,95008,37.279689,-121.954567,0,1,0,1,2,19.0,0,0,0,0,0,0,1,0,0,69.55,200.2,171.41,0,61,1,2,1,35688.0,0
308,13,11,95511,40.166028,-123.584144,4,0,0,1,0,13.0,0,0,1,1,0,0,0,2,1,35.4,450.4,550.4,0,58,0,0,1,37716.0,0
309,63,357,92843,33.764018,-117.931507,0,1,1,1,1,69.0,1,1,1,0,1,1,1,2,1,83.5,5435.0,6282.35,1,19,1,1,2,55521.0,0
310,23,686,96069,40.689243,-122.037023,0,1,0,1,2,28.0,0,1,1,1,0,0,1,0,0,83.8,1900.25,2792.88,0,45,1,0,0,27469.0,0
311,52,573,95653,38.674276,-121.961866,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,25.6,1334.5,2536.74,1,26,0,0,1,50943.0,0
312,3,1034,91406,34.195685,-118.490752,5,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,20.75,67.1,116.27,1,23,0,1,0,25707.0,0
313,10,306,92026,33.21846,-117.116916,0,1,0,1,1,73.0,0,0,0,0,0,1,0,0,0,56.75,503.25,836.25,1,23,0,1,0,35682.0,1
314,72,178,96104,41.505916,-120.152505,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,20.1,1460.85,2481.09,0,39,1,1,1,28510.0,0
315,29,545,90717,33.794209,-118.317354,3,1,0,1,2,19.0,0,0,1,1,1,1,1,0,1,98.8,2807.1,4204.9,1,62,0,1,2,51411.0,0
316,62,468,95451,38.93496,-122.792243,2,1,1,1,2,18.0,1,0,1,0,1,1,1,1,0,104.85,6312.9,7722.78,0,70,1,0,1,60230.0,1
317,41,705,95662,38.689174,-121.218435,0,1,1,1,1,29.0,0,0,1,0,1,1,1,1,0,73.0,3001.2,3653.51,1,34,1,0,0,33051.0,1
318,43,757,95364,38.224869,-119.755729,2,1,1,1,2,25.0,0,1,0,0,0,0,1,0,0,77.85,3365.85,5478.44,1,47,0,0,1,41154.0,0
319,26,853,92672,33.429488,-117.609432,3,1,0,1,2,19.0,0,1,1,1,1,1,1,2,0,105.45,2715.3,2779.78,0,63,0,0,0,48948.0,1
320,19,64,95903,39.125311,-121.392283,4,1,0,1,2,23.0,0,0,1,0,1,1,1,0,0,96.8,1743.05,1945.97,0,58,1,1,0,28427.0,0
321,72,840,95835,38.685069,-121.543709,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,24.25,1784.5,5161.94,0,42,1,1,0,19107.0,0
322,45,386,95947,40.160386,-120.835428,2,1,1,1,2,15.0,0,0,1,0,1,1,1,1,0,102.15,4735.35,6270.75,0,74,0,0,0,50150.0,0
323,32,341,95437,39.455555,-123.683979,0,1,0,1,1,12.0,0,0,0,0,1,1,1,1,0,64.85,2010.95,2507.59,1,43,0,0,0,92556.0,0
324,41,747,94954,38.235021,-122.557332,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,0,0,25.25,996.45,2686.06,1,23,0,1,1,55412.0,0
325,65,599,92254,33.543835,-115.993906,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,24.75,1715.1,4087.6,1,52,1,0,0,85485.0,0
326,55,1002,90504,33.867257,-118.330794,0,1,1,1,2,27.0,1,1,0,0,1,0,1,0,0,96.75,5238.9,7937.2,1,37,1,0,0,76630.0,1
327,11,1038,92394,34.567058,-117.362329,4,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,19.65,225.75,674.11,1,48,1,0,0,26490.0,0
328,49,789,92064,32.984395,-117.013454,2,1,0,1,1,13.0,0,0,1,1,1,1,1,2,0,74.45,3721.9,4089.89,0,58,0,1,0,28359.0,0
329,61,643,95041,37.051166,-122.056194,0,1,1,1,2,28.0,1,0,1,1,1,0,1,0,0,99.4,5943.65,6867.8,1,49,1,0,0,14188.0,0
