Customer_ID,Tenure,City,Zip Code,Latitude,Longitude,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Gigabits Used,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Unlimited Data,Contract,Payment Method,Monthly Charge,Total Charges,Total Revenue,Gender,Age,Married,Kidhome,Teenhome,Income,Churn
0206-OYVOC,46,Huntington Beach,92649,33.721917,-118.043237,Offer B,Yes,No,No,,,,,,,,,,Two Year,Credit Card,19.25,864.2,1983.38,Female,52,Yes,0,1,48904,Yes
0206-TBWLC,54,Calimesa,92320,33.982787,-117.057627,Offer B,Yes,Yes,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Credit Card,114.65,6049.5,6665.1,Female,63,Yes,1,0,23718,No
0207-MDKNV,15,Daly City,94014,37.691561,-122.445202,None,Yes,No,Yes,Fiber Optic,7,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,105.1,1582.75,1918.6,Female,54,No,1,0,31590,No
0208-BPQEJ,12,Middletown,95461,38.787446,-122.58675,Offer D,Yes,No,No,,,,,,,,,,Month-to-Month,Bank Withdrawal,19.4,198.1,297.1,Female,48,Yes,0,0,82025,No
0212-ISBBF,22,Berkeley,94705,37.858898,-122.240512,None,No,,Yes,Cable,22,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,50.35,1098.85,1098.85,Female,51,No,0,1,49413,No
0214-JHPFW,70,Lost Hills,93249,35.637715,-119.893068,None,No,,Yes,Cable,85,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,57.8,4039.3,4038.29,Female,22,Yes,0,0,38620,Yes
0215-BQKGS,30,Garden Grove,92844,33.766476,-117.969795,Offer C,Yes,No,Yes,Fiber Optic,20,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Credit Card,84.3,2438.6,3310.5,Male,52,No,0,0,82733,No
0218-QNVAS,71,Indio,92203,33.752938,-116.230055,Offer A,Yes,Yes,Yes,Fiber Optic,59,No,Yes,No,No,Yes,Yes,Yes,One Year,Bank Withdrawal,100.55,7113.75,9108.9,Male,22,Yes,0,0,69969,No
0219-QAERP,30,Oxnard,93033,34.156629,-119.117218,None,Yes,No,No,,,,,,,,,,One Year,Credit Card,19.8,576.65,870.95,Male,33,Yes,1,1,37758,No
0219-YTZUE,4,San Diego,92122,32.85723,-117.209774,Offer E,Yes,Yes,Yes,Fiber Optic,19,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Bank Withdrawal,84.8,371.9,486.98,Male,26,Yes,0,0,62820,Yes
0220-EBGCE,2,Escondido,92027,33.141265,-116.967221,Offer E,Yes,No,Yes,Fiber Optic,28,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,85.85,167.3,195.58,Male,58,No,0,1,65352,No
0221-NAUXK,10,Moreno Valley,92553,33.923149,-117.244933,None,Yes,No,No,,,,,,,,,,One Year,Bank Withdrawal,19.95,219.5,298.1,Male,22,No,0,0,71626,No
0221-WMXNQ,4,Chino,91710,33.990646,-117.663025,Offer E,Yes,No,Yes,Fiber Optic,29,Yes,No,No,No,No,No,Yes,One Year,Bank Withdrawal,75.35,273.4,419,Male,66,No,0,1,57937,No
0222-CNVPT,52,Sacramento,95820,38.53508,-121.444144,Offer B,No,,Yes,DSL,19,Yes,No,No,No,Yes,Yes,Yes,Two Year,Credit Card,48.8,2555.05,2555.05,Male,69,No,0,1,55707,No
0224-HJAPT,5,San Diego,92117,32.825086,-117.199424,None,Yes,Yes,Yes,Cable,85,No,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,47.15,223.15,333.2,Male,25,No,1,0,66503,Yes
0224-NIJLP,8,Turlock,95380,37.474396,-120.875917,Offer E,Yes,No,No,,,,,,,,,,Two Year,Credit Card,20.15,165.5,188.46,Male,30,Yes,0,1,69401,No
0224-RLWWD,2,Calexico,92231,32.690654,-115.431225,Offer E,Yes,No,Yes,Cable,22,No,No,No,No,No,No,Yes,One Year,Bank Withdrawal,44.3,89.3,137.12,Female,73,No,1,1,57136,Yes
0225-ZORZP,3,Groveland,95321,37.902968,-119.667544,Offer E,Yes,No,Yes,Fiber Optic,26,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,84.3,235.05,276.21,Male,46,No,0,1,59821,Yes
0228-MAUWC,19,Los Gatos,95033,37.160194,-121.945611,Offer D,Yes,Yes,Yes,DSL,18,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,59.55,1144.6,1369.75,Male,40,No,1,1,44503,No
0229-LFJAF,72,Clovis,93611,36.917652,-119.593757,Offer A,Yes,Yes,Yes,DSL,13,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Bank Withdrawal,69.65,4908.25,5171.77,Male,53,No,0,1,62972,No
0230-UBYPQ,63,Hyampom,96046,40.648024,-123.465088,Offer B,No,,Yes,DSL,7,Yes,No,No,Yes,No,No,Yes,One Year,Bank Withdrawal,36.1,2298.9,2298.9,Male,76,Yes,0,0,72190,No
0230-WEQUW,66,Woodland Hills,91364,34.153733,-118.593408,None,No,,Yes,DSL,29,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Bank Withdrawal,56.6,3789.2,3789.2,Male,38,Yes,0,1,52569,No
0231-LXVAP,1,Temecula,92592,33.507255,-117.029473,None,Yes,No,Yes,Fiber Optic,27,No,No,No,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,75.9,75.9,120.46,Male,23,No,1,1,7500,Yes
0233-FTHAV,60,Livingston,95334,37.361987,-120.748394,None,Yes,Yes,Yes,Fiber Optic,48,No,No,Yes,No,No,No,Yes,One Year,Bank Withdrawal,79.2,4765,5682.4,Female,24,No,0,1,71855,No
0234-TEVTT,48,Tulare,93274,36.185471,-119.375243,None,No,,Yes,DSL,22,Yes,No,Yes,No,No,Yes,Yes,One Year,Credit Card,45,2196.3,2196.3,Female,43,Yes,1,1,36408,Yes
0235-KGSLC,1,Buellton,93427,34.631362,-120.238218,Offer E,Yes,No,Yes,Fiber Optic,4,No,No,Yes,No,Yes,No,Yes,Month-to-Month,Credit Card,85.55,85.55,118.89,Female,45,No,1,0,38360,No
0236-HFWSV,15,Palmdale,93552,34.557711,-118.029441,None,Yes,Yes,Yes,Fiber Optic,15,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,93.35,1444.65,2178.6,Male,49,No,0,0,70515,No
0237-YFUTL,50,Midway City,92655,33.744439,-117.98588,Offer B,Yes,Yes,Yes,Fiber Optic,13,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,109.65,5405.8,7134.3,Female,62,Yes,0,1,62670,No
0238-WHBIQ,72,Folsom,95630,38.672638,-121.147403,Offer A,Yes,Yes,Yes,Cable,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Credit Card,89.7,6339.3,8769.3,Male,25,Yes,1,0,71952,No
0239-OXEXL,46,Oakland,94619,37.787186,-122.14633,None,Yes,Yes,Yes,Fiber Optic,21,Yes,Yes,No,No,No,No,No,Month-to-Month,Credit Card,84.25,3847.6,5938.02,Female,37,No,0,1,54111,No
0244-LGNFY,72,San Anselmo,94960,37.99272,-122.575026,None,Yes,Yes,Yes,DSL,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,92.65,6733,8893,Female,35,Yes,1,0,29732,Yes
0247-SLUJI,1,Duarte,91010,34.145695,-117.95982,None,Yes,No,No,,,,,,,,,,Month-to-Month,Credit Card,19.7,19.7,53.98,Male,37,Yes,0,0,80134,No
0248-IPDFW,1,Lake Elsinore,92530,33.655421,-117.391751,None,Yes,Yes,Yes,Cable,51,No,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,50.1,50.1,79.23,Female,19,No,0,0,87195,No
0248-PGHBZ,67,San Clemente,92672,33.429488,-117.609432,Offer A,Yes,No,Yes,Fiber Optic,21,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Bank Withdrawal,92.45,6140.85,6313.04,Female,69,No,0,1,76998,No
0253-ZTEOB,48,Los Angeles,90004,34.076259,-118.310715,None,Yes,Yes,Yes,DSL,27,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,79.65,3870.3,4299.42,Female,44,Yes,0,0,26872,Yes
0254-FNMCI,72,Downey,90241,33.940884,-118.128628,None,Yes,No,Yes,Fiber Optic,73,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,109.9,7624.2,10641.72,Female,19,No,0,0,88420,No
0254-KCJGT,52,Bodega Bay,94923,38.377165,-123.037957,Offer B,Yes,Yes,Yes,Cable,24,Yes,Yes,Yes,Yes,No,Yes,Yes,One Year,Credit Card,81.4,4354.45,6504.13,Male,64,Yes,1,1,46423,No
0254-WWRKD,67,Challenge,95925,39.461768,-121.195825,Offer A,Yes,No,Yes,Cable,28,No,Yes,No,No,No,No,Yes,One Year,Credit Card,50.55,3431.75,6574.05,Female,44,Yes,0,0,90247,No
0256-LTHVJ,28,Ludlow,92338,34.702766,-116.093376,Offer C,Yes,No,Yes,Fiber Optic,13,No,No,No,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,81.05,2227.1,2698.9,Female,58,Yes,1,1,18701,No
0257-KXZGU,32,Santa Clara,95051,37.348129,-121.98469,Offer C,Yes,Yes,Yes,DSL,51,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Bank Withdrawal,62.45,2045.55,3110.51,Female,29,Yes,0,0,71367,No
0257-ZESQC,27,Perris,92571,33.828289,-117.201666,None,Yes,No,Yes,Cable,25,Yes,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,75.2,1929.35,2118.89,Female,80,Yes,1,0,37509,No
0258-NOKBL,3,Fortuna,95540,40.584991,-124.121504,None,Yes,No,Yes,Fiber Optic,73,No,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,90.4,268.45,362.89,Male,22,No,1,0,27733,No
0259-GBZSH,2,San Diego,92122,32.85723,-117.209774,Offer E,Yes,Yes,Yes,Cable,27,No,No,No,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,85.65,181.5,262.36,Male,22,No,1,0,52413,No
0260-ZDLGK,9,San Dimas,91773,34.102119,-117.815532,None,Yes,No,Yes,Cable,11,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Credit Card,72.9,651.4,970.81,Female,50,No,0,0,35701,No
0263-FJTQO,50,Rescue,95672,38.724322,-120.991237,Offer B,Yes,Yes,Yes,Cable,28,Yes,No,No,Yes,Yes,No,Yes,Two Year,Credit Card,70.5,3486.65,5711.15,Male,53,Yes,1,0,28440,Yes
0264-CNITK,71,Clio,96106,39.745805,-120.580882,None,Yes,No,No,,,,,,,,,,Two Year,Bank Withdrawal,20.1,1389.6,3592.73,Female,45,Yes,1,1,47472,No
0265-EDXBD,32,San Diego,92122,32.85723,-117.209774,Offer C,Yes,Yes,Yes,Fiber Optic,10,No,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,74.9,2303.35,3818.23,Male,76,Yes,0,0,34824,No
0265-PSUAE,16,Lotus,95651,38.815515,-120.916997,Offer D,Yes,No,Yes,Fiber Optic,76,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,100.7,1522.7,1959.02,Female,57,Yes,0,0,80124,No
0266-CLZKZ,67,San Marcos,92078,33.119028,-117.166036,Offer A,Yes,Yes,Yes,Fiber Optic,22,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,105.65,6717.9,7909.83,Female,45,Yes,1,0,24882,No
0266-GMEAO,72,Lompoc,93436,34.601055,-120.382917,None,Yes,Yes,Yes,Fiber Optic,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Credit Card,114.3,8058.55,9206.23,Male,43,Yes,1,1,38179,Yes
0268-QKIWO,3,Pilot Hill,95664,38.803731,-121.043799,Offer E,Yes,No,No,,,,,,,,,,Month-to-Month,Bank Withdrawal,19.75,58.85,132.74,Female,41,No,1,1,52869,No
0269-XFESX,23,San Francisco,94133,37.802071,-122.411004,None,Yes,Yes,No,,,,,,,,,,One Year,Credit Card,24.35,538.5,1642.96,Male,22,Yes,0,1,64795,Yes
0270-THENM,72,Mission Hills,91345,34.266389,-118.459744,None,Yes,Yes,Yes,DSL,18,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Bank Withdrawal,69.85,5102.35,7119.75,Male,62,Yes,0,0,68682,No
0274-JKUJR,7,Los Angeles,90040,33.994524,-118.149953,Offer E,No,,Yes,Cable,47,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Credit Card,-3,465.7,465.7,Male,21,Yes,1,0,37368,No
0277-BKSQP,8,Harbor City,90710,33.798266,-118.300237,Offer E,Yes,No,Yes,DSL,57,No,No,No,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,54.4,475.1,487.58,Male,49,Yes,1,1,,Yes
0277-ORXQS,66,San Francisco,94108,37.791998,-122.408653,Offer A,No,,Yes,Cable,23,No,No,No,Yes,Yes,Yes,No,Two Year,Bank Withdrawal,50.55,3364.55,3474.55,Male,33,Yes,0,1,72504,No
0278-YXOOG,5,Inglewood,90301,33.956445,-118.358634,Offer E,Yes,No,No,,,,,,,,,,Month-to-Month,Credit Card,21.05,113.85,285.15,Male,30,No,0,1,28320,Yes
0280-XJGEX,49,Los Angeles,90015,34.039224,-118.266293,None,Yes,Yes,Yes,Fiber Optic,11,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,103.7,5036.3,7208.47,Male,38,No,0,1,76995,No
0281-CNTZX,63,Pescadero,94060,37.22565,-122.297533,Offer B,Yes,No,No,,,,,,,,,,Two Year,Bank Withdrawal,19.95,1234.8,3651.48,Male,56,Yes,1,1,70844,No
0282-NVSJS,12,Aromas,95004,36.878364,-121.629781,Offer D,No,,Yes,DSL,14,No,No,No,Yes,No,No,Yes,Month-to-Month,Mailed Check,29.3,355.9,355.9,Female,70,Yes,0,1,39722,Yes
0285-INHLN,27,Badger,93603,36.64545,-118.924982,None,Yes,No,Yes,DSL,53,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Credit Card,54.75,1510.3,2487.43,Male,54,Yes,1,2,48767,Yes
0289-IVARM,35,Parlier,93648,36.622237,-119.521126,None,Yes,No,Yes,DSL,20,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Bank Withdrawal,60.55,1982.6,3550.95,Female,57,No,0,0,89616,No
0292-WEGCH,54,Death Valley,92328,36.27688,-117.033326,Offer B,Yes,Yes,Yes,DSL,12,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,86.2,4524.05,4757.87,Female,40,Yes,1,0,42403,No
0295-PPHDO,1,La Puente,91744,34.031441,-117.936436,None,Yes,Yes,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,95.45,95.45,101.04,Male,56,No,1,0,8940,Yes
0295-QVKPB,5,Riverdale,93656,36.452211,-119.94575,Offer E,Yes,No,Yes,DSL,5,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Credit Card,63.95,318.1,387.9,Male,38,No,1,0,38513,No
0297-RBCSG,19,San Francisco,94104,37.791222,-122.402241,None,Yes,No,Yes,DSL,6,No,Yes,No,Yes,No,Yes,No,One Year,Bank Withdrawal,65.35,1231.85,2085.86,Male,61,No,1,2,35322,Yes
0298-XACET,52,Berry Creek,95916,39.657228,-121.37778,None,No,,Yes,DSL,17,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Credit Card,50.2,2554,2526.99,Male,35,Yes,0,1,59292,No
0301-FIDRB,72,Fulton,95439,38.493888,-122.777141,None,No,,Yes,DSL,22,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,63.8,4684.3,4684.3,Female,61,Yes,0,0,68462,Yes
0301-KOBTQ,32,Capitola,95010,36.977025,-121.952864,None,Yes,No,No,,,,,,,,,,Two Year,Bank Withdrawal,20.05,614.45,1081.84,Male,50,No,1,1,50785,Yes
0302-JOIVN,8,San Diego,92109,32.787836,-117.232376,None,Yes,No,Yes,Fiber Optic,6,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,101.15,842.9,977.94,Female,47,Yes,2,0,34916,No
0303-UNCIP,41,Claremont,91711,34.127621,-117.717863,Offer B,Yes,Yes,Yes,DSL,30,No,No,Yes,No,No,Yes,No,One Year,Mailed Check,65,2531.8,4211.35,Male,35,No,0,0,65487,No
0303-WMMRN,5,Glendale,91207,34.182378,-118.262922,None,Yes,No,No,,,,,,,,,,Month-to-Month,Credit Card,19.25,86.05,191.1,Male,32,No,1,0,41728,No
0305-SQECB,11,Gardena,90248,33.876482,-118.284077,None,No,,Yes,DSL,17,Yes,No,No,Yes,No,No,No,One Year,Credit Card,36.05,402.6,502.6,Female,54,No,1,1,33444,No
0306-JAELE,5,Fallbrook,92028,33.362575,-117.299644,None,Yes,No,Yes,Fiber Optic,11,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,96.1,453.4,608.85,Male,61,No,1,1,38452,No
0307-BCOPK,16,San Francisco,94134,37.721052,-122.413573,Offer D,Yes,No,No,,,,,,,,,,One Year,Credit Card,19.05,326.65,990.81,Female,62,No,0,0,81051,Yes
0308-GIQJT,71,San Diego,92126,32.886925,-117.152162,None,Yes,Yes,Yes,Fiber Optic,9,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,105.75,7382.85,7815.95,Male,80,No,1,0,70091,No
0308-IVGOK,11,Santa Ana,92703,33.748635,-117.906125,None,No,,Yes,DSL,59,No,Yes,Yes,Yes,No,No,Yes,One Year,Credit Card,40.4,422.6,422.6,Female,23,No,0,0,82716,No
0310-MVLET,61,Snelling,95369,37.521708,-120.426843,None,Yes,Yes,Yes,Fiber Optic,7,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,99.15,6010.05,9019.18,Female,63,Yes,1,0,27244,No
0310-SUCIN,71,Darwin,93522,36.319181,-117.593053,None,Yes,No,Yes,Cable,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,84.8,6046.1,7683.36,Female,50,Yes,1,0,39763,No
0310-VQXAM,9,San Bernardino,92404,34.183286,-117.221722,None,Yes,No,No,,,,,,,,,,Month-to-Month,Credit Card,19.85,178.8,545.46,Male,56,No,1,1,57954,No
0311-QYWSS,6,Garberville,95542,40.057784,-123.679461,None,Yes,No,Yes,DSL,8,Yes,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,49.45,314.6,549.56,Female,63,No,1,0,48186,No
0311-UNPFF,26,Long Beach,90807,33.830099,-118.182239,None,Yes,No,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,No,Month-to-Month,Bank Withdrawal,88.8,2274.35,3314.69,Female,58,No,1,0,20518,No
0314-TKOSI,6,Upland,91784,34.141146,-117.655583,Offer E,Yes,No,Yes,Cable,30,Yes,Yes,No,No,No,No,No,Month-to-Month,Mailed Check,55.15,322.9,364.78,Female,29,No,1,1,42473,No
0315-LVCRK,11,El Dorado Hills,95762,38.684437,-121.055634,None,Yes,No,Yes,Fiber Optic,15,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,84.8,888.75,1225.02,Male,54,No,1,1,54414,No
0318-QUUOB,1,Santa Rosa,95403,38.488431,-122.752839,None,Yes,No,Yes,Fiber Optic,73,No,No,No,No,Yes,No,No,Month-to-Month,Bank Withdrawal,80.55,80.55,124.22,Male,25,Yes,0,1,61559,No
0318-ZOPWS,49,Malibu,90265,34.074572,-118.831181,None,Yes,No,No,,,,,,,,,,Two Year,Bank Withdrawal,20.15,973.35,1111.53,Female,31,Yes,0,0,90226,No
0319-QZTCO,3,Santa Rosa,95401,38.460517,-122.790335,Offer E,Yes,No,Yes,DSL,51,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Credit Card,58.7,168.6,203.01,Female,25,Yes,0,1,,No
0320-DWVTU,53,Riverdale,93656,36.452211,-119.94575,Offer B,Yes,No,Yes,Fiber Optic,13,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,Credit Card,99.5,5424.25,7733.46,Female,46,No,0,1,71855,No
0320-JDNQG,23,Oxnard,93035,34.18454,-119.224666,None,Yes,No,Yes,Fiber Optic,27,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,99.85,2331.3,3204.15,Male,28,Yes,0,0,51876,No
0322-CHQRU,2,Palmdale,93591,34.598221,-117.79593,None,Yes,No,Yes,DSL,9,No,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,45.35,89.5,140.48,Male,63,No,0,1,45903,No
0322-YINQP,1,Covina,91723,34.084747,-117.886844,None,Yes,No,Yes,DSL,9,Yes,No,No,No,No,No,Yes,Month-to-Month,Credit Card,48.55,48.55,59.9,Male,37,No,0,0,81698,Yes
0323-XWWTN,3,San Lucas,93954,36.125529,-120.864443,None,Yes,Yes,No,,,,,,,,,,Two Year,Credit Card,26.4,121.25,222.86,Male,44,No,0,0,87679,Yes
0324-BRPCJ,68,Palmdale,93591,34.598221,-117.79593,None,Yes,Yes,Yes,Cable,24,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,100.2,6851.65,8302.09,Female,74,Yes,0,1,49090,No
0325-XBFAC,8,Hoopa,95546,41.163637,-123.704841,None,Yes,No,Yes,Fiber Optic,10,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Bank Withdrawal,94.7,740.3,976.22,Male,44,No,1,1,46344,Yes
0326-VDYXE,70,Long Beach,90802,33.752524,-118.210737,Offer A,Yes,Yes,Yes,Fiber Optic,26,No,No,Yes,No,Yes,Yes,No,One Year,Bank Withdrawal,97.65,6982.5,8228.7,Female,21,Yes,0,0,,No
0327-WFZSY,39,Samoa,95564,40.809636,-124.189977,Offer C,Yes,Yes,Yes,Fiber Optic,75,No,No,Yes,No,Yes,Yes,Yes,One Year,Bank Withdrawal,100,3835.55,4509.86,Male,62,Yes,0,1,38201,No
0328-GRPMV,1,Burnt Ranch,95527,40.854512,-123.450097,None,Yes,No,Yes,Fiber Optic,25,No,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,70.1,70.1,87.47,Female,43,No,1,0,20425,No
0329-GTIAJ,3,Garden Grove,92844,33.766476,-117.969795,None,Yes,No,Yes,Fiber Optic,7,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,97.9,315.3,405.84,Female,40,No,1,0,34176,No
0330-BGYZE,60,Milford,96121,40.181279,-120.392967,Offer B,Yes,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Bank Withdrawal,102.5,6157.6,7310.8,Male,48,Yes,1,1,54348,No
0330-IVZHA,5,Anderson,96007,40.448632,-122.306657,Offer E,Yes,No,Yes,Fiber Optic,10,No,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,69.95,330.15,415.55,Female,55,Yes,0,1,61014,No
0334-GDDSO,3,San Diego,92122,32.85723,-117.209774,Offer E,Yes,Yes,Yes,Fiber Optic,14,No,Yes,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,81.35,233.7,261.36,Male,77,No,0,1,46772,No
0334-ZFJSR,55,San Diego,92123,32.808814,-117.134694,None,Yes,Yes,Yes,Cable,13,Yes,Yes,No,Yes,No,No,No,One Year,Credit Card,66.05,3462.1,5513.47,Female,41,Yes,0,0,91820,No
0336-KXKFK,72,Santa Margarita,93453,35.303926,-120.256567,None,No,,Yes,DSL,6,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Credit Card,61.2,4390.25,4390.25,Male,43,No,1,1,42033,No
0336-PIKEI,72,Orange,92869,33.792791,-117.789749,Offer A,Yes,No,Yes,DSL,9,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Bank Withdrawal,74.4,5360.75,5880.19,Male,69,Yes,1,0,41473,Yes
0337-CNPZE,41,Los Angeles,90033,34.050198,-118.210946,None,Yes,Yes,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Bank Withdrawal,106.3,4443.45,5001.08,Female,63,No,0,1,65569,No
0343-QLUZP,60,San Jose,95111,37.284265,-121.827673,Offer B,No,,Yes,DSL,25,Yes,Yes,Yes,No,No,No,Yes,Two Year,Bank Withdrawal,39.6,2424.5,2386.04,Male,38,No,1,0,23536,No
0345-HKJVM,6,San Diego,92109,32.787836,-117.232376,None,Yes,No,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,89.3,577.6,593.2,Female,43,No,0,0,68487,Yes
0345-XMMUG,46,Ione,95640,38.33788,-120.954202,None,Yes,Yes,Yes,Fiber Optic,48,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Credit Card,108.9,4854.3,4946.3,Female,29,Yes,0,1,49187,No
0347-UBKUZ,15,San Mateo,94404,37.556094,-122.272437,None,Yes,No,No,,,,,,,,,,Month-to-Month,Mailed Check,19.9,320.45,361.55,Female,46,No,1,1,38232,No
0348-SDKOL,58,San Diego,92117,32.825086,-117.199424,None,Yes,Yes,Yes,Fiber Optic,28,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Credit Card,102.1,5885.4,6188.98,Female,33,Yes,1,0,38702,No
0354-VXMJC,23,Los Angeles,90034,34.030578,-118.399613,None,Yes,No,No,,,,,,,,,,Two Year,Credit Card,19.6,426.65,1209.57,Male,60,Yes,1,1,39548,Yes
0354-WYROK,31,San Francisco,94130,37.820894,-122.369725,Offer C,Yes,No,Yes,Fiber Optic,21,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,98.9,2911.3,4397.75,Female,70,Yes,0,0,74293,No
0356-ERHVT,11,Santa Cruz,95062,36.974575,-121.991149,Offer D,Yes,No,Yes,Cable,6,No,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,45.9,521.9,664.35,Male,54,Yes,0,1,48799,No
0356-OBMAC,56,Winchester,92596,33.657433,-117.04254,None,Yes,Yes,Yes,Fiber Optic,16,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Bank Withdrawal,99.9,5706.3,6676.78,Female,80,No,0,1,64961,No
0357-NVCRI,25,El Cajon,92021,32.832706,-116.873258,Offer C,Yes,No,No,,,,,,,,,,Month-to-Month,Credit Card,20.05,471.7,793.45,Female,41,No,1,1,28087,No
0361-HJRDX,68,Sherman Oaks,91403,34.147149,-118.463365,Offer A,No,,Yes,DSL,28,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Credit Card,-8,4539.6,4669.6,Female,38,No,0,0,69267,Yes
0362-RAOQO,40,Norco,92860,33.925833,-117.559639,None,Yes,No,No,,,,,,,,,,Two Year,Credit Card,19.65,830.25,1871.45,Female,48,No,0,1,65685,No
0362-ZBZWJ,36,Thornton,95686,38.157794,-121.520223,None,Yes,Yes,Yes,Fiber Optic,22,No,No,No,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,84.9,3067.2,3954.96,Male,46,No,1,0,28718,No
0363-QJVFX,32,Lake Hughes,93532,34.659579,-118.584212,Offer C,Yes,Yes,Yes,Fiber Optic,73,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Credit Card,108.15,3432.9,4318.98,Male,22,No,0,0,86111,Yes
